0 1 2
771000.0 5724000.0 1521.929688
772000.0 5724000.0 1503.414063
773000.0 5724000.0 1484.888672
774000.0 5724000.0 1466.584961
775000.0 5724000.0 1448.714844
776000.0 5724000.0 1431.493164
777000.0 5724000.0 1415.178711
778000.0 5724000.0 1400.140625
779000.0 5724000.0 1386.979492
780000.0 5724000.0 1376.661133
781000.0 5724000.0 1370.686523
782000.0 5724000.0 1371.240234
783000.0 5724000.0 1381.258789
784000.0 5724000.0 1404.307617
785000.0 5724000.0 1444.172852
786000.0 5724000.0 1504.100586
787000.0 5724000.0 1585.8125
788000.0 5724000.0 1688.683594
789000.0 5724000.0 1809.554687
790000.0 5724000.0 1943.137695
791000.0 5724000.0 2082.382324
792000.0 5724000.0 2218.484863
793000.0 5724000.0 2340.395508
794000.0 5724000.0 2433.76709
795000.0 5724000.0 2480.366211
796000.0 5724000.0 2465.745605
797000.0 5724000.0 2439.796875
798000.0 5724000.0 2385.306641
799000.0 5724000.0 2351.513184
800000.0 5724000.0 2332.183105
801000.0 5724000.0 2354.84082
802000.0 5724000.0 2379.481445
803000.0 5724000.0 2399.185547
804000.0 5724000.0 2422.1875
805000.0 5724000.0 2452.646973
806000.0 5724000.0 2490.621094
807000.0 5724000.0 2535.442383
808000.0 5724000.0 2586.87793
809000.0 5724000.0 2645.112793
810000.0 5724000.0 2710.027832
811000.0 5724000.0 2780.427734
731000.0 5723000.0 1499.745605
732000.0 5723000.0 1511.285645
733000.0 5723000.0 1522.66748
734000.0 5723000.0 1533.873535
735000.0 5723000.0 1544.881836
736000.0 5723000.0 1555.668945
737000.0 5723000.0 1566.212891
738000.0 5723000.0 1576.486816
739000.0 5723000.0 1586.460938
740000.0 5723000.0 1596.10498
741000.0 5723000.0 1605.38623
742000.0 5723000.0 1614.264648
743000.0 5723000.0 1622.700684
744000.0 5723000.0 1630.648926
745000.0 5723000.0 1638.060059
746000.0 5723000.0 1644.884277
747000.0 5723000.0 1651.069824
748000.0 5723000.0 1656.563965
749000.0 5723000.0 1661.319336
750000.0 5723000.0 1665.289063
751000.0 5723000.0 1668.43457
752000.0 5723000.0 1670.718262
753000.0 5723000.0 1672.107422
754000.0 5723000.0 1672.570801
755000.0 5723000.0 1672.07666
756000.0 5723000.0 1670.585938
757000.0 5723000.0 1668.056152
758000.0 5723000.0 1664.432617
759000.0 5723000.0 1659.655273
760000.0 5723000.0 1653.652832
761000.0 5723000.0 1646.353516
762000.0 5723000.0 1637.690918
763000.0 5723000.0 1627.610352
764000.0 5723000.0 1616.079102
765000.0 5723000.0 1603.097656
766000.0 5723000.0 1588.706055
767000.0 5723000.0 1572.992188
768000.0 5723000.0 1556.09375
769000.0 5723000.0 1538.199219
770000.0 5723000.0 1519.537109
771000.0 5723000.0 1500.373047
772000.0 5723000.0 1480.994141
773000.0 5723000.0 1461.708984
774000.0 5723000.0 1442.833984
775000.0 5723000.0 1424.698242
776000.0 5723000.0 1407.668945
777000.0 5723000.0 1392.183594
778000.0 5723000.0 1378.80957
779000.0 5723000.0 1368.326172
780000.0 5723000.0 1361.821289
781000.0 5723000.0 1360.790039
782000.0 5723000.0 1367.191406
783000.0 5723000.0 1383.435547
784000.0 5723000.0 1412.210937
785000.0 5723000.0 1456.137695
786000.0 5723000.0 1517.210937
787000.0 5723000.0 1596.176758
788000.0 5723000.0 1692.014648
789000.0 5723000.0 1801.75
790000.0 5723000.0 1920.550781
791000.0 5723000.0 2041.878906
792000.0 5723000.0 2157.51709
793000.0 5723000.0 2257.504395
794000.0 5723000.0 2330.365234
795000.0 5723000.0 2365.100098
796000.0 5723000.0 2358.57373
797000.0 5723000.0 2330.231934
798000.0 5723000.0 2284.958984
799000.0 5723000.0 2254.080566
800000.0 5723000.0 2226.95459
801000.0 5723000.0 2279.249023
802000.0 5723000.0 2306.301758
803000.0 5723000.0 2315.26416
804000.0 5723000.0 2331.379883
805000.0 5723000.0 2359.442383
806000.0 5723000.0 2396.501953
807000.0 5723000.0 2440.916016
808000.0 5723000.0 2492.866699
809000.0 5723000.0 2553.893066
810000.0 5723000.0 2625.347168
811000.0 5723000.0 2706.954102
812000.0 5723000.0 2796.276855
726000.0 5722000.0 1437.09375
727000.0 5722000.0 1449.451172
728000.0 5722000.0 1461.709961
729000.0 5722000.0 1473.859375
730000.0 5722000.0 1485.883301
731000.0 5722000.0 1497.76709
732000.0 5722000.0 1509.492676
733000.0 5722000.0 1521.04248
734000.0 5722000.0 1532.395996
735000.0 5722000.0 1543.53125
736000.0 5722000.0 1554.423828
737000.0 5722000.0 1565.047852
738000.0 5722000.0 1575.377441
739000.0 5722000.0 1585.382324
740000.0 5722000.0 1595.027832
741000.0 5722000.0 1604.280273
742000.0 5722000.0 1613.101074
743000.0 5722000.0 1621.446777
744000.0 5722000.0 1629.270996
745000.0 5722000.0 1636.523438
746000.0 5722000.0 1643.15332
747000.0 5722000.0 1649.105957
748000.0 5722000.0 1654.330078
749000.0 5722000.0 1658.772949
750000.0 5722000.0 1662.38623
